"id","tif_district","project_name","address","developer","project_description","cdc_date","coc_date","approved_amount","total_project_cost","tif_subsidy_percentage","affordable_units","ward","community_area","x_coordinate","y_coordinate","latitude","longitude","location"
"16591","63rd/Ashland","Charles Earle School","6121 S Hermitage Av","Gorman And Company LLC","Earle School, LLC will acquire the former public school building, constructed circa 1897, from Chicago Public Schools and adaptively reuse it to create high-quality supportive housing in the Englewood community. The development will provide 50 units of Permanent Supportive Housing (PSH), all of which will be affordable to households earning no more than 60% of the Area Median Income (AMI). The project is designed to serve individuals and families experiencing or at risk of homelessness, pairing housing with on-site supportive services. Fifteen of the units will be assisted through HUD Section 811, while nine units will be supported through CLIHTF-MAUI, providing deep affordability at the 15% AMI level. Residents will have access to a full suite of amenities, including on-site property management, social services, laundry facilities, a community room, exercise room, computer lab, and other shared spaces. The property is conveniently located near the 63rd Street bus line, offering direct access to neighborhood businesses and services along 63rd Street. The project has been awarded Low-Income Housing Tax Credits (LIHTC) through the IHDA funding round and will also utilize Historic Tax Credits to preserve and restore the historic character of the 1897 school building.","2023-10-10T00:00:00.000",,"4200000","33591744","12.5","50","15","West Englewood","1165772.4230560444","1863964.0379524103","41.7823021059","-87.6677771176","
,  
(41.782302105880994, -87.66777711762356)"
"17321","LaSalle Central","208 S LaSalle - The LaSalle Residences","208 S La Salle St","208 LaSalle Owner, LLC","Located in the Loop, this project is an adaptive reuse and conversion of approximately 225,000 square feet of the building, located on floors 13-17, will be converted into 168 residential units, of which 51 (30%) will be affordable units.","2025-04-16T00:00:00.000",,"26000000","100000000","26","51","42","Loop","1175125.0383915917","1899317.036018596","41.879109939","-87.6324304276","
,  
(41.87910993900291, -87.6324304276455)"
"11954","Wilson Yard","Sarah's on Sheridan","1005 W Leland Av","Sarah's Circle","Located in Uptown, the project will consist of new construction of a six-story elevated supportive housing development that will contain 38 permanent studio apartments for individuals with a history of chronic homelessness, and a 50-bed interim housing shelter on the second floor.  Building amenities will include case management offices, group meeting rooms, and private consultation rooms, a computer lab, laundry facilities, donations closet, storage, and a commercial grade kitchen and congregate dining hall.","2019-04-10T00:00:00.000","2021-08-31T00:00:00.000","3500000","17500000","20","38","46","Uptown","1168715.4673234527","1931350.065062166","41.9671514871","-87.655034705","
,  
(41.967151487077025, -87.6550347050185)"
"15411","Bronzeville","TRC  - Wabash Y","3745 S Wabash Av 101","The Renaissance Collaborative, Inc","Rehab of a 101 unit affordable SRO building with 100% Section PBV.","2023-06-21T00:00:00.000",,"5313737","14559443","36.5","101","3","Douglas","1177386.495018682","1880030.4939716512","41.8261353665","-87.6247112557","
,  
(41.826135366470616, -87.62471125571521)"
"13895","Lawrence/Kedzie","Metropolitan Apartments","3559 W Lawrence Av","Celadon Holdings, LLC","Metropolitan Apartments would provide 50 new construction affordable units for families earning between 15 and 80% AMI in the Albany Park neighborhood.  Ground floor commercial space will rent at $1/year to Concordia, which will provide low to no cost childcare for building and area residents.","2021-06-23T00:00:00.000","2023-12-20T00:00:00.000","2500000","22148052","11.29","42","33","Albany Park","1151537.0316398041","1931616.9290289304","41.9682395919","-87.7181908493","
,  
(41.968239591898225, -87.71819084932827)"
"15742","79th Street Corridor","Yellow Banana - 7908 S Halsted","7908 S Halsted St","Yellow Banana, LLC","Acquisition, rehabilitation and remodeling of a Save A Lot store.","2022-11-16T00:00:00.000","2025-09-26T00:00:00.000","2647500","4462887","59.32",,"17","Auburn Gresham","1172300.9972507444","1852361.5784162302","41.7503223874","-87.6441824061","
,  
(41.75032238740821, -87.64418240605828)"
"12821","Stony Island Avenue Commercial and Burnside Industrial Corridors","Montclare Senior Residences of Calumet Heights","9401 S Stony Island Av","MR Properties, LLC","Located in Calumet Heights, the project includes new construction of a 7-story building, including 134 units of senior housing, of which 60 units are affordable to seniors at or below 60% AMI with City HOME funds. Additional units are affordable and financed with IHDA Tax Credits. 

PD Zoning 1412","2018-07-25T00:00:00.000","2021-09-23T00:00:00.000","3000000","38347185","7.82","60","8","Calumet Heights","1188530.7646814121","1842933.5376773889","41.7240787911","-87.5850102376","
,  
(41.72407879107746, -87.58501023762763)"
"12124","Humboldt Park Commercial","Nancy Franco-Maldonado Paseo Boricua Arts Building","2709 W Division St 24","Puerto Rican Cultural Center","Located in West Town community area, the project includes the new construction of a mixed-use development with a performance art theater and commercial space on the ground floor and 24 live/work residential units above.  All units will be for tenants with incomes from 30% to 60% of AMI.","2019-06-12T00:00:00.000","2023-09-01T00:00:00.000","4245304","15129199","28.06","24","26","West Town","1158063.9337643047","1907829.428324992","41.9028339634","-87.694843157","
,  
(41.90283396336296, -87.6948431570433)"
"19855","Madison/Austin Corridor","CARE Manor HED Bonds","4531 W Washington Bv","United for Better Living","New construction of one building including 44 units of affordable family housing.","2024-09-18T00:00:00.000",,"9500000","32058103","29.63","44",,"West Garfield Park","1146027.6905401477","1900068.7560756365","41.8817751259","-87.7392522292","
,  
(41.88177512592127, -87.73925222920562)"
"16868","Madison/Austin Corridor","CARE Manor","4531 W Washington Bv","United for Better Living","New construction of one building including 44 units of affordable family housing.","2024-09-18T00:00:00.000",,"9500000","32058103","29.63","44","28","West Garfield Park","1146027.6905401477","1900068.7560756365","41.8817751259","-87.7392522292","
,  
(41.88177512592127, -87.73925222920562)"
"14807","47th and King Drive","43 Green Housing","319 E 43rd St","The Habitat Company","Sponsored by a joint venture between P3 Markets and The Habitat Company, 43 Green is a proposed ten-story, mixed-use, mixed-income transit-oriented development with 99 residential units and 5,300 sq ft of ground-floor commercial space to be located at 319-31 E 43rd St and 4300-18 S Calumet Ave in the Grand Boulevard community area.","2021-09-14T00:00:00.000","2023-05-16T00:00:00.000","5000000","38385381","13.03","51","3","Grand Boulevard","1178989.633434118","1876528.9974650994","41.8164905437","-87.6189365548","
,  
(41.81649054370744, -87.61893655481977)"
"19140","47th/State","Abrams Intergenerational Village","5300 S Calumet Av","The Renaissance Collaborative","71-units of supportive housing for seniors, grandchildren they may be raising and young adults ages 18-24 who are currently enrolled in high school and homeless or housing insecure","2025-07-08T00:00:00.000",,"12970292","40698492","31.87","71","3","Washington Park","1179343.3768055756","1869918.4703267377","41.7983426098","-87.6178408277","
,  
(41.79834260979287, -87.61784082773373)"
"12763","Roosevelt/Racine","Barbara Jean Wright Apartments","1354 S Morgan St",,"Barbara Jean Wright Court Apartments (B.J. Wright) is a 272 unit-apartment complex located on Chicago's near West Side adjacent to the University of Illinois at Chicago. CCDC acquired B.J. Wright in July 1999 and implemented an affordable rent structure at the property to prevent the displacement of current residents and to preserve the property from potential conversion to market rate housing.","2022-07-20T00:00:00.000","2025-05-22T00:00:00.000","4000000",,"4.64","269","28","Near West Side","1170085.677426483","1893738.4915789408","41.8639134366","-87.6510967375","
,  
(41.86391343660039, -87.65109673751638)"
"15337","47th/State","Policy Kings TIF","353 E 51st St","Policy Kings LLC","Renovation of an existing 3-story, 8,986 square foot building into two retail suites on the 1st floor and 6 residential units on the 2nd and 3rd floors and renovation of an existing single-story, 3,440 square foot building into a commercial kitchen and dining room.","2022-10-26T00:00:00.000",,"2150000","6198106","34.69","2","3","Washington Park","1179498.0542459835","1871244.440082105","41.801977655","-87.617233091","
,  
(41.80197765498248, -87.61723309099834)"
"14756","35th/Halsted","Ramova Theater TIF RDA","3506 S Halsted St","Our Revival Chicago, LLC","Renovation of the Ramova Theater into a 38,761 square foot mixed use theater development including an 1,800-person capacity auditorium, 4,000 square feet of restaurant space, and 5,000 square feet of brewery space.  The development will also include a 20,728 square foot parking lot across the street.","2021-05-26T00:00:00.000","2025-06-18T00:00:00.000","15596000","40628221","38.39",,"11","Bridgeport","1171504.1849946477","1881576.7498140964","41.8305095471","-87.6462466908","
,  
(41.83050954709995, -87.64624669080342)"
"16901","24th/Michigan","Southbridge Phase 1C - 9%","3 E 23rd St","The Community Builders, Inc. & McCaffery Interests JV","Southbridge 1C is the 3rd phase of redevelopment of the CHA Harold Ickes Homes community and is the new construction of a transit-served, high-rise mixed-use building at the southeast corner of 23rd St and State St with 80 total studio, one- and two-bedroom affordable and market-rate rental units and approx. 1,500 sf of ground-floor commercial space. Amenities include a rooftop terrace, club room, gym, and dog washing station.","2025-07-16T00:00:00.000",,"11870154","48953873","24.25","44","3","Near South Side","1176714.3151023667","1889071.127886519","41.8509587478","-87.6269045247","
,  
(41.850958747827335, -87.62690452465948)"
