id,pin,address,managing_organization,property_status,date_of_acquisition,date_of_disposition,sales_status,sale_offering_status,sale_offering_reason,sq_ft,square_footage_city_estimate,land_value,ward,community_area_number,community_area_name,zoning_classification,zip_code,last_update,application_use,grouped_parcels,application_opens,application_deadline,offer_round,application_url,latitude,longitude
16610,20-16-319-020-0000,546 W 62ND ST,,Owned by City,,,Interest,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.78195605034829,-87.63936596728816
51253,20-09-419-007-0000,5319 S WENTWORTH AVE,2FM,Owned by City,,,,,,0.0,,,20,37,FULLER PARK,M1-2,0,09/12/2025,,,,,,,41.797500579865805,-87.63033030414873
13543,16-23-221-038-0000,3209 W DOUGLAS BLVD,,Sold,,,,,,6930.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.86226504706791,-87.70595051984914
16299,20-15-316-006-0000,6129 S PRAIRIE AVE,,Owned by City,,,Interest,,,0.0,,,20,40,WASHINGTON PARK,RM-5,60637,09/12/2025,,,,,,,41.78293785679742,-87.61844090255494
20652,20-20-101-016-0000,6333 S JUSTINE ST,,Owned by City,,,Offered,,,0.0,3091.0,10820.0,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.778504324305366,-87.66262156226958
10473,16-14-106-006-0000,3927 W ADAMS ST,DPD Planning,Owned by City,1982-02-01T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,7014.0,28056.0,28,26,WEST GARFIELD PARK,RM-5,60624,05/19/2026,Market Rate,,2026-04-01T00:00:00.000,2026-05-18T00:00:00.000,Q2 2026,https://cocdpd.submittable.com/submit/5dfab578-6c8e-4931-8548-3191503c52c0/chiblockbuilder-2026,41.8777362362397,-87.72432673156784
51163,13-32-415-040-0000,5720 W NORTH AVE,2FM,Owned by City,1990-10-01T00:00:00.000,,,,,0.0,,,29,25,AUSTIN,B3-1,60639,09/12/2025,,,,,,,41.9096458674462,-87.76870969706998
58916,16-11-405-042-0000,318 N KEDZIE AVE,,Owned by City,,,Interest,,,0.0,,,28,27,EAST GARFIELD PARK,B3-2,60612,09/12/2025,,,,,,,41.887043540496656,-87.70660475088816
61767,16-23-406-032-0000,3246 W OGDEN AVE,,Owned by City,2002-01-16T00:00:00.000,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,C1-2,60623,09/12/2025,,,,,,,41.85769727356668,-87.70720093711205
61828,25-16-329-070-0000,,Obsolete PIN,,,,,,,,,,,,,,,09/12/2025,,,,,,,,
51121,13-14-107-001-0000,4655 N PULASKI RD,2FM,Owned by City,2006-12-21T00:00:00.000,,,,,0.0,,,39,14,ALBANY PARK,B3-1,60630,05/18/2026,,,,,,,41.966265891537056,-87.72762269598913
34845,17-20-212-003-0000,1358 W ROOSEVELT RD,2FM,Owned by City,,,,,,0.0,,,28,28,NEAR WEST SIDE,PD 896,60608,09/12/2025,,,,,,,41.86683732690612,-87.66083588766114
17992,20-09-300-014-0000,5137 S HALSTED ST,,Owned by City,1973-10-23T00:00:00.000,,Interest,,,0.0,,,20,61,NEW CITY,C1-2,60609,09/12/2025,,,,,,,41.80051711754157,-87.6449395654241
12554,17-06-222-019-0000,1718 W ELLEN ST,Other,Owned by City,2002-04-30T00:00:00.000,,,,,0.0,,,1,24,WEST TOWN,C1-2,60622,11/07/2025,,,,,,,41.905703351638344,-87.67123147279139
19489,20-32-105-002-0000,1317 W 79TH ST,,Owned by City,,,Application Closed,,,0.0,5300.0,15900.0,17,71,AUBURN GRESHAM,B1-2,00000,10/28/2025,,,,,,,41.75022591855527,-87.65694969655873
9820,16-16-208-009-0000,4853 W ADAMS ST,DPD Real Estate,Owned by City,,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,6959.0,20876.0,28,25,AUSTIN,RT-4,60644,11/18/2025,Side Yard,,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/a6f9e6a1-1ffa-4866-9207-8e1a49cdef8d/view,41.87830569562168,-87.74736653415255
34032,16-12-314-025-0000,219 N SACRAMENTO BLVD,,Owned by City,2001-06-19T00:00:00.000,,Interest,,,0.0,,,27,27,EAST GARFIELD PARK,M1-2,60612,09/12/2025,,,,,,,41.88471013935627,-87.70095199629179
22213,26-05-310-018-0000,9547 S EWING AVE,,Owned by City,1991-03-15T00:00:00.000,,Interest,,,0.0,,,10,52,EAST SIDE,C1-2,60617,09/12/2025,,,,,,,41.72185671556877,-87.53520441092907
61830,25-22-300-060-0000,11586 S MICHIGAN AVE,,Owned by City,2002-06-03T00:00:00.000,,,,,2875.0,,,9,53,WEST PULLMAN,C1-1,60628,09/12/2025,,,,,,,41.68281016472135,-87.62099280535817
17180,20-17-414-030-0000,6022 S GREEN ST,,Sold,,,,,,0.0,,,16,68,ENGLEWOOD,PD 1206,60621,09/12/2025,,,,,,,41.784515332264974,-87.6464712858174
51327,20-08-414-086-0000,5254 S HALSTED ST,DPD Real Estate,Sold,,2018-04-17T00:00:00.000,,,,,,,20,61,NEW CITY,C1-2,,09/12/2025,,,,,,,41.79821708261815,-87.64559022974652
21187,20-20-222-028-0000,6518 S GREEN ST,DPD Large Lots,Sold,,2018-01-29T00:00:00.000,,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.77548594504424,-87.64624145045453
11648,16-13-326-038-0000,3048 W ROOSEVELT RD,,Owned by City,1969-04-01T00:00:00.000,,Application(s) Received,,,0.0,3116.0,12466.0,28,29,NORTH LAWNDALE,C1-3,60612,09/12/2025,,,,,,,41.86674427873669,-87.70273236802994
58538,16-14-105-018-0000,3848 W ADAMS ST,,Owned by City,1970-07-02T00:00:00.000,,Interest,,,0.0,3453.0,10360.0,28,26,WEST GARFIELD PARK,RM-5,60624,04/13/2026,,,,,,,41.87827354455702,-87.72249452213856
13503,16-24-422-037-0000,2720 W CERMAK RD,DPD Business Development,Sold,,2022-02-07T00:00:00.000,,,,0.0,,,25,30,SOUTH LAWNDALE,B3-2,60608,09/12/2025,,,,,,,41.852198976247045,-87.69405553094799
50743,20-17-329-026-0000,6220 S ADA ST,,Owned by City,,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,RT-4,60636,09/12/2025,,,,,,,41.78061772969877,-87.65857217294096
21684,20-19-401-006-0000,1909 W MARQUETTE RD,,Owned by City,2006-12-24T00:00:00.000,,Offered,,,0.0,3124.0,12496.0,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.771836777749776,-87.67173737062838
17593,20-15-300-020-0000,5940 S WABASH AVE,,Sold,,,,,,0.0,,,20,40,WASHINGTON PARK,RT-4,60637,09/12/2025,,,,,,,41.78621194641732,-87.62434803401244
17084,20-18-419-004-0000,6109 S HONORE ST,,Sold,1992-07-31T00:00:00.000,2001-11-06T00:00:00.000,,,,3100.0,,,15,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.78271039124403,-87.67001396304063
11548,16-13-103-030-0000,2932 W MONROE ST,DPD Large Lots,Sold,,,,,,1254.0,,,27,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.880467469424644,-87.6999442460271
50974,20-02-313-001-0000,4503 S ELLIS AVE,,Sold,1989-01-06T00:00:00.000,1995-09-05T00:00:00.000,,,,9900.0,,,4,39,KENWOOD,RT-4,60653,09/12/2025,,,,,,,41.813054882129485,-87.60135075541673
34340,16-11-111-022-0000,656 N SPRINGFIELD AVE,,Owned by City,,,Interest,,,0.0,,,37,23,HUMBOLDT PARK,RS-3,60624,09/12/2025,,,,,,,41.893407697529064,-87.7239292666316
62418,20-10-106-042-0000,4847 S STATE ST,,Owned by City,,,Interest,,,0.0,,,3,38,GRAND BOULEVARD,RT-4,0,09/12/2025,,,,,,,41.80606512728571,-87.62550075628734
14767,20-03-210-004-0000,4011 S VINCENNES AVE,,Sold,,,,,,3250.0,,,4,38,GRAND BOULEVARD,RT-4,60653,09/12/2025,,,,,,,41.821001508858366,-87.61289559657021
63225,20-22-203-007-0000,549 E 63RD ST,,Owned by City,,,Interest,,,0.0,,,20,42,WOODLAWN,B3-3,60637,09/12/2025,,,,,,,41.780075206936246,-87.61128419658793
18316,20-10-304-038-0000,5204 S PRAIRIE AVE,,Owned by City,1973-02-26T00:00:00.000,,Interest,,,0.0,,,3,40,WASHINGTON PARK,RM-5,60615,09/12/2025,,,,,,,41.80002085016894,-87.61984019521621
14578,20-04-100-014-0000,3901 S HALSTED ST,DPD Planning,Owned by City,2013-05-24T00:00:00.000,,Not offered,Environmental Status: Requires Further Env. Review,E,0.0,3151.0,97681.0,11,61,NEW CITY,M2-3,60609,09/12/2025,Public Notice,,,2024-11-15T00:00:00.000,Q4 2024,,41.82323768360133,-87.64553764138684
17001,20-16-201-041-0000,5643 S SHIELDS AVE,DPD Large Lots,Sold,,,,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.79141276642485,-87.63374144761032
16931,20-17-406-005-0000,5911 S PEORIA ST,,Owned by City,,,Interest,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.78660182797978,-87.64703875366898
24682,21-32-208-030-0000,8556 S BURLEY AVE,,Owned by City,2011-03-01T00:00:00.000,,,,,0.0,,,10,46,SOUTH CHICAGO,RT-4,60617,09/12/2025,,,,,,,41.739670335637534,-87.54573537343968
51010,14-20-228-026-0000,940 W ADDISON ST,CDOT,Owned by City,,,,,,2840.0,,,44,06,LAKE VIEW,B3-3,60613,09/12/2025,,,,,,,41.947525533858744,-87.65359569812482
20401,20-19-406-003-0000,1647 W MARQUETTE RD,,Sold,,,,,,3126.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.77190414922182,-87.66597129842874
33950,25-21-412-010-0000,156 W 117TH ST,,Owned by City,1997-03-19T00:00:00.000,,Offered,,,0.0,4822.0,12055.0,9,53,WEST PULLMAN,RS-3,60628,09/12/2025,,,,,,,41.681849492360946,-87.62738942616181
34289,20-16-301-064-0000,632 W 60TH ST,DPD Large Lots,Sold,,2017-11-30T00:00:00.000,,,,3798.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.7849138463177,-87.64140687095049
20598,20-20-420-003-0000,939 W 69TH ST,,Sold,,,,,,0.0,,,16,68,ENGLEWOOD,RM-5,60621,09/12/2025,,,,,,,41.76853205007515,-87.6487969494685
21529,20-21-305-016-0000,432 W NORMAL PKWY NORTH,,Sold,,,,,,9485.0,,,6,68,ENGLEWOOD,RT-4,60621,09/12/2025,,,,,,,41.771543407388904,-87.6361836011833
12278,17-17-213-013-0000,901 W MONROE ST,,Sold,2006-01-18T00:00:00.000,2011-02-08T00:00:00.000,,,,0.0,,,34,28,NEAR WEST SIDE,DS-3,60607,09/12/2025,,,,,,,41.88014360624621,-87.65023223852413
19273,20-28-209-009-0000,7233 S HARVARD AVE,,Owned by City,2000-07-27T00:00:00.000,,Interest,,,0.0,,,6,69,GREATER GRAND CROSSING,RM-5,60621,09/17/2025,,,,,,,41.76257681423932,-87.63302498133771
20049,20-29-202-023-0000,7100 S CARPENTER ST,DPD Large Lots,Sold,,2017-11-22T00:00:00.000,,,,0.0,,,17,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.76498131956358,-87.65082438417168
11163,16-12-419-024-0000,2602 W WASHINGTON BLVD,,Sold,,,,,,2031.0,,,27,28,NEAR WEST SIDE,M1-1,60612,09/12/2025,,,,,,,41.88318502846271,-87.69121268132766
22792,26-06-225-024-0000,9036 S BALTIMORE AVE,,Owned by City,2010-10-26T00:00:00.000,,Offered,,,0.0,3514.0,7028.0,10,46,SOUTH CHICAGO,RT-4,60617,09/12/2025,,,,,,,41.7308118750471,-87.54889536177896
20557,20-21-425-002-0000,7003 S VINCENNES AVE,,Owned by City,,,Interest,,,0.0,,,6,69,GREATER GRAND CROSSING,B3-3,60621,09/12/2025,,,,,,,41.76705378429184,-87.62672628736371
63204,20-08-402-020-0000,5153 S ABERDEEN ST,DOH,Owned by City,2004-03-10T00:00:00.000,,Interest,,,0.0,,,20,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.79998681889463,-87.6522512004225
21655,20-23-107-002-0000,,,Sold,1998-12-23T00:00:00.000,2016-06-01T00:00:00.000,,,,0.0,,,,,,,00000,09/12/2025,,,,,,,,
35662,20-25-327-032-0000,1738 E 79TH ST,,Owned by City,1994-05-19T00:00:00.000,,Interest,,,0.0,2503.0,10014.0,8,43,SOUTH SHORE,B3-2,60649,09/12/2025,,,,,,,41.75176036213866,-87.58171439661642
50956,17-18-220-001-0000,1759 W ADAMS ST,2FM,Owned by City,1997-02-05T00:00:00.000,,,,,0.0,,,27,28,NEAR WEST SIDE,RM-5,60612,09/12/2025,,,,,,,41.87853636372869,-87.67150272711767
10993,16-13-115-020-0000,201 S WHIPPLE ST,,Sold,,,,,,3087.0,,,28,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.878142718675676,-87.70201792034385
14686,20-03-202-023-0000,700 E OAKWOOD BLVD,,Sold,,2000-09-27T00:00:00.000,,,,0.0,,,4,38,GRAND BOULEVARD,RM-5,60653,09/12/2025,,,,,,,41.823083839983326,-87.60947525743639
20428,20-20-407-041-0000,6752 S HALSTED ST,,Owned by City,1999-03-19T00:00:00.000,,Interest,,,0.0,,,16,68,ENGLEWOOD,B3-2,60621,09/12/2025,,,,,,,41.77096416513082,-87.64492682191538
18376,20-08-308-003-0000,5204 S ASHLAND AVE,,Sold,1991-03-26T00:00:00.000,2016-09-12T00:00:00.000,,,,0.0,,,16,61,NEW CITY,C1-2,60609,09/12/2025,,,,,,,41.79919971621436,-87.66511752774103
23385,25-24-406-003-0000,,Park District,Leased,2001-10-01T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
14328,20-06-403-001-0000,4301 S WOOD ST,DPD ANLAP,Sold,2006-10-27T00:00:00.000,2025-12-22T00:00:00.000,,,,0.0,,,15,61,NEW CITY,RT-4,60609,04/28/2026,,,,,,,41.81570993807867,-87.66966262885133
20246,20-35-200-015-0000,7957 S WOODLAWN AVE,,Sold,,,,,,4235.0,,,8,45,AVALON PARK,RT-4,60619,09/12/2025,,,,,,,41.7497003341004,-87.59507703726892
11085,16-13-404-015-0000,2719 W FLOURNOY ST,,Owned by City,1987-04-23T00:00:00.000,,Interest,,,0.0,,,28,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.87263848826549,-87.69441842188908
22232,25-24-422-004-0000,,Park District,Leased,2001-10-19T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
13129,16-23-317-005-0000,2111 S PULASKI RD,DPD Planning,Owned by City,2000-06-03T00:00:00.000,,Not offered,Environmental Status: Requires Further Env. Review,C,0.0,3250.0,13000.0,24,29,NORTH LAWNDALE,B3-2,60623,09/12/2025,Public Notice,21st & Pulaski,,2024-11-15T00:00:00.000,Q4 2024,,41.8530118406827,-87.72443594378383
21261,20-20-227-026-0000,6624 S MORGAN ST,,Owned by City,,,Interest,,,0.0,3147.0,7866.0,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.773460900512816,-87.64983245710343
16996,20-16-200-012-0000,5529 S STEWART AVE,,Owned by City,1991-03-19T00:00:00.000,,Interest,,,0.0,,,20,68,ENGLEWOOD,RS-3,0,09/12/2025,,,,,,,41.79347201008487,-87.63495748217102
62843,20-10-123-013-0000,5035 S CALUMET AVE,,Owned by City,,,Interest,,,0.0,,,3,38,GRAND BOULEVARD,RM-5,60615,09/12/2025,,,,,,,41.802783992468484,-87.61763160592555
51258,20-09-419-001-0000,5303 S WENTWORTH AVE,2FM,Owned by City,1966-11-30T00:00:00.000,,,,,0.0,,,20,37,FULLER PARK,M1-2,0,09/12/2025,,,,,,,41.79805906312484,-87.63035905123377
20732,20-20-107-007-0000,1201 W 63RD ST,DPD Real Estate,Sold,1999-07-09T00:00:00.000,2021-01-12T00:00:00.000,,,,0.0,,,16,67,WEST ENGLEWOOD,C1-2,60636,09/12/2025,,,,,,,41.7793463099409,-87.6547420676149
34811,20-08-122-037-0000,1330 W 50TH ST,DPD Large Lots,Sold,,2017-11-14T00:00:00.000,,,,0.0,,,20,61,NEW CITY,RT-4,60609,09/12/2025,,,,,,,41.80348182249321,-87.65880847591085
22379,25-25-208-032-0000,,DPD Open Space,Owned by City,2001-10-03T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
63185,20-18-215-016-0000,5641 S MARSHFIELD AVE,,Owned by City,,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.79098021560596,-87.66538962440374
14016,16-23-425-011-0000,2127 S HOMAN AVE,DOH,Owned by City,2016-06-03T00:00:00.000,,Interest,,,0.0,,,24,30,SOUTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.85274192042275,-87.70980337015189
17678,20-16-302-017-0000,5944 S WALLACE ST,,Owned by City,,,Interest,,,0.0,,,16,68,ENGLEWOOD,M1-2,0,09/12/2025,,,,,,,41.78568561650665,-87.64045405222674
23404,25-24-406-023-0000,,Park District,Leased,2002-02-21T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
8431,16-08-215-013-0000,613 N PARKSIDE AVE,DPD Large Lots,Owned by City,2000-11-17T00:00:00.000,,,,,0.0,,,29,25,AUSTIN,RT-4,60644,09/12/2025,,,,,,,41.8915613074192,-87.76618365966925
58500,16-12-419-009-0000,2559 W MAYPOLE AVE,,Owned by City,1973-03-20T00:00:00.000,,Interest,,,0.0,,,27,28,NEAR WEST SIDE,M1-1,60612,09/12/2025,,,,,,,41.88351061172019,-87.69084605523486
22477,25-24-423-040-0000,12048 S TORRENCE AVE,Park District,Leased,2001-11-06T00:00:00.000,,,,,0.0,,,10,51,SOUTH DEERING,POS-3,0,09/12/2025,,,,,,,41.67597664291623,-87.55962726588614
17489,20-17-426-018-0000,6200 S CARPENTER ST,DOH,Owned by City,,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,3234.0,12937.0,16,68,ENGLEWOOD,RS-3,60621,11/18/2025,Residential - Affordable Housing Development,CL4WF ENGLEWOOD 6200 S CARPENTER ST,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/e95b6dfb-60c7-4f5d-8a64-4e1d6573e9a7/view,41.78132977176949,-87.65125425059195
9615,16-14-426-024-0000,3544 W ROOSEVELT RD,,Owned by City,,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,M1-1,60624,09/12/2025,,,,,,,41.866604064366435,-87.7147957625565
11032,16-13-404-010-0000,2733 W FLOURNOY ST,DPD Large Lots,Sold,,2017-12-08T00:00:00.000,,,,0.0,,,28,27,EAST GARFIELD PARK,RT-4,60612,09/12/2025,,,,,,,41.87263291134565,-87.69490238251697
62716,20-21-310-014-0000,6836 S PARNELL AVE,,Owned by City,1994-09-27T00:00:00.000,,Interest,,,0.0,2800.0,8401.0,6,68,ENGLEWOOD,RT-4,60621,09/12/2025,,,,,,,41.769542194681925,-87.63829179251341
61696,20-16-314-033-0000,400 W 60TH ST,,Owned by City,,,Interest,,,0.0,,,20,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.786242724658514,-87.63539683076758
11239,16-13-200-016-0000,2701 W MADISON ST,,Sold,,,,,,7528.0,,,27,27,EAST GARFIELD PARK,C2-2,60612,09/12/2025,,,,,,,41.880815188687706,-87.6941533665149
34726,20-08-123-029-0000,1236 W 50TH ST,DPD Large Lots,Sold,2004-02-19T00:00:00.000,2023-04-25T00:00:00.000,,,,0.0,,,20,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.80351400527991,-87.6565861274905
11379,16-13-100-027-0000,3154 W MONROE ST,,Sold,,,,,,4824.0,,,28,27,EAST GARFIELD PARK,PD 296,60612,09/12/2025,,,,,,,41.88005047649054,-87.70507612261711
10297,16-23-103-015-0000,1245 S AVERS AVE,DPD Large Lots,Sold,,2017-12-14T00:00:00.000,,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.86486523122159,-87.7211200560827
58871,20-17-327-041-0000,1436 W 63RD ST,2FM,Owned by City,,,,,,0.0,,,16,67,WEST ENGLEWOOD,PD 911,60636,09/12/2025,,,,,,,41.779779520085405,-87.66077461163273
62858,20-15-408-008-0000,6141 S DR MARTIN LUTHER KING JR DR,DOH,Owned by City,,,Interest,,,0.0,6095.0,36569.0,20,42,WOODLAWN,RM-5,0,09/12/2025,,,,,,,41.782629290195146,-87.61533191747823
8525,16-09-124-030-0000,5224 W KINZIE ST,,Sold,2003-05-28T00:00:00.000,2020-03-05T00:00:00.000,,,,0.0,,,37,25,AUSTIN,POS-2,60644,09/12/2025,,,,,,,41.88814596584246,-87.7564604527597
24815,25-12-400-006-0000,10218 S PAXTON AVE,,Sold,,,,,,0.0,,,7,51,SOUTH DEERING,POS-3,0,09/12/2025,,,,,,,41.7092499635582,-87.56952572696677
20665,20-20-105-002-0000,1321 W 63RD ST,,Owned by City,2002-03-05T00:00:00.000,,Interest,,,0.0,,,16,67,WEST ENGLEWOOD,C1-2,0,09/12/2025,,,,,,,41.779301805278855,-87.65788721914201
7651,13-34-425-029-0000,4254 W NORTH AVE,,Sold,,,,,,7224.0,,,26,23,HUMBOLDT PARK,C2-1,60639,09/12/2025,,,,,,,41.9101025819151,-87.73343599310293
22983,25-25-200-026-0000,,DPD Open Space,Owned by City,2001-10-18T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
13168,17-04-400-006-0000,1143 N FELTON CT,,Sold,1997-10-22T00:00:00.000,1999-12-16T00:00:00.000,,,,0.0,,,27,08,NEAR NORTH SIDE,POS-1,0,09/12/2025,,,,,,,41.90330943730158,-87.63808695716232
58606,16-14-422-018-0000,3530 W GRENSHAW ST,DOH,Owned by City,1971-10-28T00:00:00.000,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60624,09/12/2025,,,,,,,41.86752833357862,-87.71432290089145
58395,16-14-317-015-0000,3925 W ARTHINGTON ST,,Owned by City,1981-05-29T00:00:00.000,,Interest,,,0.0,,,24,26,WEST GARFIELD PARK,RT-4,60624,09/12/2025,,,,,,,41.869556856023955,-87.72384307833948
62871,20-03-311-010-0000,4413 S CALUMET AVE,,Owned by City,,,Interest,,,0.0,6324.0,126478.0,3,38,GRAND BOULEVARD,RM-5,60653,09/12/2025,,,,,,,41.814373754214174,-87.61793530683009
12015,17-07-327-003-0000,2049 W WASHINGTON BLVD,2FM,Owned by City,,,,,,0.0,,,27,28,NEAR WEST SIDE,B3-1,60612,09/12/2025,,,,,,,41.883758905613774,-87.67857108404063
59347,20-17-500-008-0000,5853 S MAY ST,DPD Open Space,Owned by City,2018-11-20T00:00:00.000,,,,,0.0,,,16,68,ENGLEWOOD,C1-1,60621,02/09/2026,,,,,,,41.787822349182214,-87.65714513152083
13996,16-23-304-004-0000,1613 S HAMLIN AVE,DOH,Sold,2001-12-19T00:00:00.000,2024-10-24T00:00:00.000,Interest,,,0.0,,,24,29,NORTH LAWNDALE,RT-4,60623,09/12/2025,,,,,,,41.858492063820684,-87.71970075097133
16639,20-17-322-008-0000,6121 S THROOP ST,DPD Real Estate,Sold,,2017-03-29T00:00:00.000,,,,0.0,,,16,67,WEST ENGLEWOOD,RS-3,60636,09/12/2025,,,,,,,41.78248864363938,-87.65678390539497
23069,25-24-217-035-0000,11738 S TORRENCE AVE,Park District,Leased,2007-10-04T00:00:00.000,,,,,0.0,,,10,51,SOUTH DEERING,POS-3,60617,09/12/2025,,,,,,,41.68184921439305,-87.55968848368045
63128,25-19-202-013-0000,11226 S VINCENNES AVE,2FM,Owned by City,,,,,,0.0,,,19,75,MORGAN PARK,B3-1,60643,09/12/2025,,,,,,,41.69080773137607,-87.66464979068535
18207,20-10-301-003-0000,5115 S WABASH AVE,,Owned by City,1981-03-18T00:00:00.000,,Interest,,,0.0,,,3,40,WASHINGTON PARK,RT-4,60615,09/12/2025,,,,,,,41.801483168307605,-87.62377930659531
22687,26-06-218-022-0000,8904 S BALTIMORE AVE,,Owned by City,2002-07-09T00:00:00.000,,Interest,,,0.0,,,10,46,SOUTH CHICAGO,RT-4,60617,09/12/2025,,,,,,,41.73353133370217,-87.54896210724101
35251,20-03-109-003-0000,4015 S INDIANA AVE,,Owned by City,,,Interest,,,0.0,,,3,38,GRAND BOULEVARD,RM-5,60653,09/12/2025,,,,,,,41.82149122780197,-87.62106400917274
15141,20-03-406-036-0000,4340 S COTTAGE GROVE AVE,2FM,Owned by City,,,,,,0.0,,,4,38,GRAND BOULEVARD,B1-1,60653,09/12/2025,,,,,,,41.81556548755601,-87.60706219726362
18963,20-14-311-036-0000,1126 E 62ND ST,,Owned by City,,,Interest,,,0.0,2502.0,68793.0,20,42,WOODLAWN,RM-5,60637,09/12/2025,,,,,,,41.78250488008298,-87.59839403101873
61866,16-23-218-004-0000,3351 W DOUGLAS BLVD,DPD Planning,Owned by City,1970-10-26T00:00:00.000,,Application Closed,Environmental Status: Available for Sale Pending Updated Env. Review,B,0.0,4120.0,20598.0,24,29,NORTH LAWNDALE,RT-4,60623,02/20/2026,Residential - Market Rate,,,2025-11-17T00:00:00.000,Q4 2025,https://cocdpd.submittable.com/submit/e55198d0-a432-4229-98e8-c15d8f04d355/view,41.86212353716708,-87.70997742770697
18815,20-11-212-127-0000,5031 S WOODLAWN AVE,CBB Round 1,Owned by City,2012-02-17T00:00:00.000,,Interest,,,0.0,,,4,39,KENWOOD,RM-5,60615,05/01/2026,,,,,,,41.80310424234965,-87.59656926415143
61711,16-26-207-036-0000,2238 S KEDZIE AVE,,Owned by City,1980-06-20T00:00:00.000,,Interest,,,0.0,,,24,30,SOUTH LAWNDALE,B3-2,60623,09/12/2025,,,,,,,41.850627705327916,-87.70556981008066
58438,16-15-427-038-0000,4110 W ROOSEVELT RD,,Owned by City,2001-12-10T00:00:00.000,,Interest,,,0.0,,,24,29,NORTH LAWNDALE,C1-2,60624,09/12/2025,,,,,,,41.866391271101755,-87.72816729284209
17976,20-08-130-036-0000,5044 S ELIZABETH ST,DPD Real Estate,Sold,,2017-04-26T00:00:00.000,,,,0.0,,3000.0,20,61,NEW CITY,RS-3,60609,09/12/2025,,,,,,,41.80192778195959,-87.65664865306033
14052,16-27-224-025-0000,2452 S PULASKI RD,,Not City Owned,,,,,,2875.0,,,22,30,SOUTH LAWNDALE,C1-2,60623,09/12/2025,,,,,,,41.846500618663896,-87.72497106766797
59286,20-07-401-039-0000,5140 S WOLCOTT AVE,CBB Round 1,Sold,2004-02-24T00:00:00.000,2025-02-27T00:00:00.000,Application(s) Received,,,0.0,3117.0,7793.0,16,61,NEW CITY,RS-3,60609,10/25/2025,,,,,,,41.800053067405294,-87.67239708052577
35537,21-31-107-008-0000,2759 E 79TH ST,,Owned by City,1997-03-19T00:00:00.000,,Interest,,,0.0,3062.84,4594.26,7,46,SOUTH CHICAGO,B2-2,60649,03/11/2026,,,,,,,41.75159861904776,-87.55669525549555
23105,25-25-201-012-0000,,DPD Open Space,Owned by City,2001-10-29T00:00:00.000,,,,,0.0,,,,,,,0,09/12/2025,,,,,,,,
17558,20-17-208-029-0000,5610 S MAY ST,DPD Large Lots,Sold,,,,,,0.0,,,16,68,ENGLEWOOD,RS-3,60621,09/12/2025,,,,,,,41.79196223156326,-87.65395695861574
